request_id,timestamp,_id,date,day_name,hour,city,station_id,station_name,free_bikes,empty_slots
Toronto-SjCGvMG0,2024-07-25T05:54:17.598000Z,KingStW/WilsonParkBlvd--32l8IQYD,2024-07-25,Thursday,00:03,Toronto,90753b36d53f9713816264fff0eb5cba,King St W / Wilson Park Blvd,19,0
Toronto-y1ykiD8q,2024-07-25T05:54:18.913000Z,HavelockSt/DewsonSt--QvfDBQ6b,2024-07-25,Thursday,00:03,Toronto,19997314e5dc85c591c39255f1081992,Havelock St / Dewson St,12,1
Toronto-CV9k53rN,2024-07-25T05:54:20.604000Z,StClairWestSubwayStation-HeathEntrance--flORlYl7,2024-07-25,Thursday,00:03,Toronto,e28bec2cacb249601ba4e3da8ce10aa3,St Clair West Subway Station - Heath Entrance,1,21
Toronto-jgvUt9mx,2024-07-25T05:54:18.923000Z,QueenStW/ShawSt--qCijt1g0,2024-07-25,Thursday,00:03,Toronto,e15764d43dae2febba437044f0b41c0d,Queen St W / Shaw St,7,15
Toronto-pH0Hrm8K,2024-07-25T05:54:17.032000Z,YorkUniversityStation(North)--b2VdNYN3,2024-07-25,Thursday,00:03,Toronto,02d90c8ede19da66083e0d0e14d17258,York University Station (North),0,15
Toronto-CrVdrgYc,2024-07-25T05:54:22.799000Z,SpadinaRd/St.ClairAveWest--875RplXy,2024-07-25,Thursday,00:03,Toronto,70f4c2f125f887140a39865c643b83e1,Spadina Rd / St.Clair Ave West,1,14
Toronto-prgfRXvO,2024-07-25T05:54:16.732000Z,SpadinaAve/AdelaideStW--R9aavn1Y,2024-07-25,Thursday,00:03,Toronto,a73d255f1af70c61f91b4bbf216054ec,Spadina Ave / Adelaide St W,5,10
Toronto-4UGcjwJN,2024-07-25T05:54:20.762000Z,CherrySt/MillSt--6hV9MS4O,2024-07-25,Thursday,00:03,Toronto,d6bc7298aa11006015119e2e237ce83d,Cherry St / Mill St,13,1
Toronto-tBTQ8oeX,2024-07-25T05:54:17.727000Z,JarvisSt/MaitlandPl--Dvra3QcC,2024-07-25,Thursday,00:03,Toronto,a385b32a5f6b3de23ce3def7f59ecbc1,Jarvis St / Maitland Pl,9,8
Toronto-djq5e6df,2024-07-25T05:54:18.460000Z,RandolphAve/PerthAve--sKTwDIMZ,2024-07-25,Thursday,00:03,Toronto,89a0071a8f7f69a70263dd5c0d9d64f5,Randolph Ave / Perth Ave,1,18
Toronto-BrDiZcqj,2024-07-25T05:54:18.755000Z,WolseleySt/AugustaAve--L4V4SaSK,2024-07-25,Thursday,00:03,Toronto,0ec6c1acd2e8975a5a2d5ddfe6028115,Wolseley St / Augusta Ave,15,11
Toronto-Qv6GMmoI,2024-07-25T05:54:18.924000Z,LumsdenAve/CedarvaleAve--RxxDGkMD,2024-07-25,Thursday,00:03,Toronto,a3246dc710b72e282aabc15520392d98,Lumsden Ave / Cedarvale Ave,5,5
Toronto-GTTFg80j,2024-07-25T05:54:18.926000Z,NiagaraSt/PortlandSt--kB7aXMEf,2024-07-25,Thursday,00:03,Toronto,e8fa9e1f75a6a3e6795f420149665538,Niagara St / Portland St,5,4
Toronto-GpqScIBJ,2024-07-25T05:54:20.060000Z,WidmerSt/KingStW--J1yoktlR,2024-07-25,Thursday,00:03,Toronto,eec8016afd7a2c9574726724fc5bbab9,Widmer St / King St W,7,3
Toronto-Eqrl7oUN,2024-07-25T05:54:20.066000Z,WellesleyStE/ParliamentSt--BoetTUet,2024-07-25,Thursday,00:03,Toronto,f01e7413a6af4607ca80257160d89ae6,Wellesley St E / Parliament St,13,0
Toronto-6HkwzHnL,2024-07-25T05:54:20.080000Z,YongeSt/MacphersonAve--NqLv5MMQ,2024-07-25,Thursday,00:03,Toronto,90fadd5570633a9503c556d49fcd59b8,Yonge St / Macpherson Ave,1,11
Toronto-6S8RbyLH,2024-07-25T05:54:23.358000Z,DavenportRd/BedfordRd--8LDk2RJX,2024-07-25,Thursday,00:03,Toronto,2e3ac17daffcf4eac85216832f31a3b5,Davenport Rd / Bedford Rd,3,12
Toronto-yxJl8W58,2024-07-25T05:54:17.153000Z,St.JosephSt/BaySt-SMART--RGXWQjQZ,2024-07-25,Thursday,00:03,Toronto,15b272ca422dbbafeb002f3a84d15436,St. Joseph St / Bay St - SMART,2,15
Toronto-EvQrkDVg,2024-07-25T05:54:22.317000Z,VictoriaParkAve/KingstonRd--w1MMawZa,2024-07-25,Thursday,00:03,Toronto,9144e4fe1b004cd29d1f4a056a3542fc,Victoria Park Ave / Kingston Rd,5,10
Toronto-9wvdlVr6,2024-07-25T05:54:21.478000Z,OntarioSt/AdelaideStE-SMART--8EA4Cd4H,2024-07-25,Thursday,00:03,Toronto,328543a3291fd54d24971108f96bb053,Ontario St / Adelaide St E -SMART,18,0
Toronto-G3gtrJJu,2024-07-25T05:54:22.286000Z,HighviewAve/KennedyRd--iqPaZec4,2024-07-25,Thursday,00:03,Toronto,6140f3635573c8910f854df84e633837,Highview Ave / Kennedy Rd,1,11
Toronto-VP8SY69a,2024-07-25T05:54:22.304000Z,KingstonRd/WardenAve--eFaNflp8,2024-07-25,Thursday,00:03,Toronto,8e671c6621816f2d0003b23c0bda5e08,Kingston Rd / Warden Ave,5,7
Toronto-nBYlr0ai,2024-07-25T05:54:22.349000Z,BirchcliffAve/KingstonRd--8ZACrfEI,2024-07-25,Thursday,00:03,Toronto,88ede41a08aa08dfee94f811a9834e1b,Birchcliff Ave / Kingston Rd,7,6
Toronto-giz8JVP8,2024-07-25T05:54:22.332000Z,KingstonRd/GlenEverestRd--CwKzHsnh,2024-07-25,Thursday,00:03,Toronto,3db3e716f02f4035f98fc1f07a0fecd9,Kingston Rd / Glen Everest Rd,7,7
Toronto-36xOk8hI,2024-07-25T05:54:22.338000Z,BirchmountRd/KingstonRd--OxS1RUqN,2024-07-25,Thursday,00:03,Toronto,a4e9775f52cd109d87faa6d5de6a395a,Birchmount Rd / Kingston Rd,5,9
Toronto-hyAjJoXW,2024-07-25T05:54:22.297000Z,PharmacyAve/DanforthAve--0hDRnoiw,2024-07-25,Thursday,00:03,Toronto,bfa44ca6c3c167b3a804a93fc1f0ce36,Pharmacy Ave / Danforth Ave,6,9
Toronto-h2wpIrtz,2024-07-25T05:54:22.355000Z,DanforthAve/WardenAve--kdrgxKc5,2024-07-25,Thursday,00:03,Toronto,719e676d739529c8d5da8bb89c5c8678,Danforth Ave / Warden Ave,6,9
Toronto-sG0ACmeF,2024-07-25T05:54:23.862000Z,EglintonAveW/GilbertAve--2Zns995D,2024-07-25,Thursday,00:03,Toronto,4458cd04d9fb8c770ac4bae9d9db2d63,Eglinton Ave W / Gilbert Ave,1,17
Toronto-6Y6WpuZk,2024-07-25T05:54:23.445000Z,SharpeSt/ParkSt(SandownPark)--PO9ZSPn4,2024-07-25,Thursday,00:03,Toronto,f01ce5efb5e67f30b96994096ac1d300,Sharpe St / Park St (Sandown Park),6,9
Toronto-DIXPI4TA,2024-07-25T05:54:23.860000Z,EglintonAveW/ProspectCemetery--IQTmBCG3,2024-07-25,Thursday,00:03,Toronto,237e73b6b68d9b4f9ce8dded10a8863b,Eglinton Ave W / Prospect Cemetery,0,18
Toronto-Njjzwszj,2024-07-25T05:54:23.873000Z,MarleeAve/YorkBeltlineTrail--NDdZpBBK,2024-07-25,Thursday,00:03,Toronto,5d50213748a35f8c70977b69abac0ef3,Marlee Ave / York Beltline Trail,3,15
Toronto-5jakBXcT,2024-07-25T05:54:23.890000Z,BertRobinsonPark--MadB7Jxk,2024-07-25,Thursday,00:03,Toronto,6e21dd07c568ac71711f1358b58c7f3c,Bert Robinson Park,5,9
Toronto-bK6lTqsg,2024-07-25T05:54:23.883000Z,RogersRd/ProspectCemetery--DtfmziQN,2024-07-25,Thursday,00:03,Toronto,e59ebca743500b50891c5d639a6ef349,Rogers Rd / Prospect Cemetery,0,22
Toronto-1HwUwEpb,2024-07-25T05:54:23.876000Z,EglintonAveW/EnnerdaleRd--Jn2DG2tH,2024-07-25,Thursday,00:03,Toronto,3098e8839fd687446744220b13c1744e,Eglinton Ave W / Ennerdale Rd,1,12
Toronto-sZYFiz82,2024-07-25T05:54:23.544000Z,BloorStW/OldMillTrl--HiczoKG7,2024-07-25,Thursday,00:03,Toronto,8078f553106f543301e06cb4942063c0,Bloor St W / Old Mill Trl,3,15
Toronto-sInYvSIM,2024-07-25T05:54:23.605000Z,WendoverRd/BloorStW(GreenP)--6LOoFs46,2024-07-25,Thursday,00:03,Toronto,1b853c3b515bbb20d04729c8059f08ee,Wendover Rd / Bloor St W (Green P),0,15
Toronto-q4SqAAZ1,2024-07-25T05:54:21.197000Z,LuttrellAve/DanforthAve--bqIb9Evf,2024-07-25,Thursday,00:03,Toronto,b97fe36c9f29990955a8b64d6be5f602,Luttrell Ave / Danforth Ave,3,11
Toronto-sg3DSErk,2024-07-25T05:54:17.977000Z,1926LakeShoreBlvdW--ZzCfg5FZ,2024-07-25,Thursday,00:03,Toronto,e7b2879f63e9d4253fe62838b99f9b4f,1926 Lake Shore Blvd W,22,0
Toronto-ja1M6FFm,2024-07-25T05:54:17.953000Z,36ParkLawnRd--jSUJS49z,2024-07-25,Thursday,00:03,Toronto,ab463b4b4fbf00bbfbe972989481ed7d,36 Park Lawn Rd,14,0
Toronto-Vr99IOBm,2024-07-25T05:54:23.448000Z,HowardParkAve/ParksideDr--s7dO6qfW,2024-07-25,Thursday,00:03,Toronto,ad95eee599a96b92c9849bfa5044bba0,Howard Park Ave / Parkside Dr,5,8
Toronto-I0pIENjk,2024-07-25T05:54:20.425000Z,TedRogersWay/BloorStE--PhPMVaVe,2024-07-25,Thursday,00:03,Toronto,501cea9e754b07ac8713b850ea9b13f2,Ted Rogers Way / Bloor St E,11,11
Toronto-TP0kEzpP,2024-07-25T05:54:17.842000Z,WalterSaundersPark--EBnOpPbf,2024-07-25,Thursday,00:03,Toronto,b1ab2925abdc520ac548b7e700077bb9,Walter Saunders Park,1,12
Toronto-VuKq3JiZ,2024-07-25T05:54:17.826000Z,ParkLawnRd/BerryRd--T2Fphrcj,2024-07-25,Thursday,00:03,Toronto,7c454a73ac552534dbda2c7e18d700f2,Park Lawn Rd / Berry Rd,14,1
Toronto-dJcsq5e5,2024-07-25T05:54:17.883000Z,TobermoryDr/FinchCorridorTrail--rPDGRxix,2024-07-25,Thursday,00:03,Toronto,d98ed5a52cd490b3cc4aa57f11510ecb,Tobermory Dr / Finch Corridor Trail,2,17
Toronto-y4kf1GyF,2024-07-25T05:54:20.788000Z,DriftwoodAve/FinchCorridorTrail--UslcEtf4,2024-07-25,Thursday,00:03,Toronto,d18724327840a287a10b260d5b3e0b3a,Driftwood Ave / Finch Corridor Trail,2,17
Toronto-agG8Rh3y,2024-07-25T05:54:21.596000Z,GrandAvenuePark--hOhneLKx,2024-07-25,Thursday,00:03,Toronto,7ef4283f9ce9f067e7127e5431d45f81,Grand Avenue Park,20,1
Toronto-40MKJUPT,2024-07-25T05:54:17.780000Z,ThePondRd/ShorehamDr--2YrHwSrS,2024-07-25,Thursday,00:03,Toronto,1c756a37352a017e82b4f3d678d00590,The Pond Rd / Shoreham Dr,2,12
Toronto-z8gozzno,2024-07-25T05:54:21.492000Z,BerkeleySt/AdelaideStE-SMART--3P3FUoGT,2024-07-25,Thursday,00:03,Toronto,cc1432c52b1e87a738180d369ed1136b,Berkeley St / Adelaide St E - SMART,12,0
Toronto-7L72iJt9,2024-07-25T05:54:22.280000Z,KingstonRd/RidgemoorAve--6FS9Yyo7,2024-07-25,Thursday,00:03,Toronto,a558e5fb7b283d40286ff45d4f2d1d9f,Kingston Rd / Ridgemoor Ave,5,5
Toronto-XcNbZXLH,2024-07-25T05:54:19.264000Z,MossPark--VhdPPEC0,2024-07-25,Thursday,00:03,Toronto,7598cfd1da04463554587807fee08a3d,Moss Park,9,6
Toronto-LZPPezlg,2024-07-25T05:54:19.877000Z,YorkSt/LakeShoreBlvdW--DN2FEtXj,2024-07-25,Thursday,00:03,Toronto,354bb1fec6b6bcc47b0f2632de2f270e,York St / Lake Shore Blvd W,0,17
Toronto-Vot805uM,2024-07-25T05:54:19.277000Z,CollegeSt/HenrySt--wi7eMHKG,2024-07-25,Thursday,00:03,Toronto,9951452d4d7b06a7090aad89d539aee1,College St / Henry St ,0,11
Toronto-A5o0kG0j,2024-07-25T05:54:22.174000Z,SherbourneSt/IsabellaSt--PFfCJ5ID,2024-07-25,Thursday,00:03,Toronto,99585d4f6ec47a797c42027b8c246d25,Sherbourne St / Isabella St,9,8
Toronto-N1SBN0G2,2024-07-25T05:54:17.770000Z,VictoriaParkAve/DawesRd--1ndGmyBF,2024-07-25,Thursday,00:03,Toronto,8227765aa9d7a960abddcabec4194956,Victoria Park Ave / Dawes Rd,7,11
Toronto-chq4O3N4,2024-07-25T05:54:16.520000Z,RoncesvallesAve/FermanaghAve--2pzrlxU6,2024-07-25,Thursday,00:03,Toronto,c6970dbdfda7b8de482a4f593ed5e4f8,Roncesvalles Ave / Fermanagh Ave,13,5
Toronto-e4nQOlIS,2024-07-25T05:54:18.974000Z,TommyThompsonPark(LeslieStreetSpit)--eR50TzMk,2024-07-25,Thursday,00:03,Toronto,9239e6ede8fefff4cde18784c4dd82b0,Tommy Thompson Park (Leslie Street Spit),23,7
Toronto-fVP6Djpe,2024-07-25T05:54:19.208000Z,St.John'sRd/DundasStW--511UmqkH,2024-07-25,Thursday,00:03,Toronto,42fd6840fd4d296944709870c6b07d83,St. John's Rd / Dundas St W,3,12
Toronto-2BHbvbG7,2024-07-25T05:54:19.224000Z,AlbanyAve/BloorStW--oeWOb2Eu,2024-07-25,Thursday,00:03,Toronto,d0d1e35af38818e4f0d4ce2e983ddb67,Albany Ave / Bloor St W,10,5
Toronto-sZWALrTS,2024-07-25T05:54:19.235000Z,PioneerVillageSubwayStation--bIy9iGRX,2024-07-25,Thursday,00:03,Toronto,8f1ec0b715c806c73e96db74922ca163,Pioneer Village Subway Station,0,11
Toronto-leDrgIfk,2024-07-25T05:54:19.329000Z,ArmourySt/ChestnutSt--dUFbnYQ7,2024-07-25,Thursday,00:03,Toronto,9c273cbe285ff5d1a12e3736a77fa9df,Armoury St / Chestnut St,4,8
Toronto-YnT4UntU,2024-07-25T05:54:20.033000Z,25BoothAve--bMN7zuOi,2024-07-25,Thursday,00:03,Toronto,59c65f9b8ad030535168838f871d5895,25 Booth Ave,9,15
Toronto-pAs0aU2M,2024-07-25T05:54:21.321000Z,St.ClairAveW/OslerSt--0eBYiMsz,2024-07-25,Thursday,00:03,Toronto,5497bba2b352b75075542bf5a290dd8a,St. Clair Ave W / Osler St,9,2
Toronto-mN5Ma8Bb,2024-07-25T05:54:21.309000Z,SimcoeSt/KingStW--zGx9ZtJl,2024-07-25,Thursday,00:03,Toronto,9fd381407b51a700753caec17607a127,Simcoe St / King St W,0,15
Toronto-Otp8GjlN,2024-07-25T05:54:21.304000Z,GrenobleDr/GatewayBlvd--yhsiWJXY,2024-07-25,Thursday,00:03,Toronto,af7fe7debf2e8521bcdd991c1bd0b6be,Grenoble Dr / Gateway Blvd,2,12
Toronto-jcbwKQsO,2024-07-25T05:54:21.297000Z,GrenobleDr/DeauvilleLn--PJ91hwQy,2024-07-25,Thursday,00:03,Toronto,427a1106d58263dd1af25b459ea419b1,Grenoble Dr / Deauville Ln,0,15
Toronto-avdLJ7BD,2024-07-25T05:54:21.288000Z,GrenobleDr/VendomePl--QESoK5fw,2024-07-25,Thursday,00:03,Toronto,5ef85e20443d6510beb1604c56a32dab,Grenoble Dr / Vendome Pl,0,11
Toronto-hpcgywBo,2024-07-25T05:54:18.777000Z,ThorncliffeParkDr/LeasideParkTrail--qHai1Ufo,2024-07-25,Thursday,00:03,Toronto,5a0b70488e83a9220011c89551d6a7de,Thorncliffe Park Dr / Leaside Park Trail,6,8
Toronto-MsSKrn4J,2024-07-25T05:54:18.949000Z,FerrandDr/RochefortDr--5llTYDK4,2024-07-25,Thursday,00:03,Toronto,b621c72d79bc4d5df4258a78fa83412d,Ferrand Dr / Rochefort Dr,1,18
Toronto-Y0QDcWE7,2024-07-25T05:54:17.759000Z,75ThorncliffeParkDr--BatKmbtl,2024-07-25,Thursday,00:03,Toronto,7cf109e173e4734690f71b81a35ac57d,75 Thorncliffe Park Dr,0,8
Toronto-oi8ERMCl,2024-07-25T05:54:18.722000Z,MountPleasantRd/DavisvilleAve-SMART--QaVUB2Ac,2024-07-25,Thursday,00:03,Toronto,c1a843f198dd5b944533f5b53672a120,Mount Pleasant Rd / Davisville Ave - SMART,13,2
Toronto-9dLYm3XW,2024-07-25T05:54:18.725000Z,StClairAveW/AvenueRd--WfawZHxh,2024-07-25,Thursday,00:03,Toronto,f4d33af4f0cfe71c2bc31fa004030b47,St Clair Ave W / Avenue Rd ,14,1
Toronto-LqYpuLlL,2024-07-25T05:54:17.044000Z,HTOPark(QueensQuayW)--IsSiF4kF,2024-07-25,Thursday,00:03,Toronto,5e41d051a93e4087fc80e372089dbd6c,HTO Park (Queens Quay W),8,18
Toronto-4JMgFEJg,2024-07-25T05:54:22.568000Z,NassauSt/BellevueAve--NkkrQIDA,2024-07-25,Thursday,00:03,Toronto,dd65003e27abc37a3a1e5b524eb00203,Nassau St / Bellevue Ave,7,8
Toronto-KmBUdrNi,2024-07-25T05:54:21.790000Z,HuronSt/HarbordSt--L887XI7T,2024-07-25,Thursday,00:03,Toronto,8facbe8d87dc7f1fd7ea00321ba78b50,Huron St / Harbord St,0,39
Toronto-ggMQlAQe,2024-07-25T05:54:23.463000Z,WardSt/WallaceAve--L8ubWWT3,2024-07-25,Thursday,00:03,Toronto,eb524dc294d5460d6f1d4cdf90b6351f,Ward St / Wallace Ave,3,11
Toronto-iWgFtNJA,2024-07-25T05:54:17.857000Z,TheWell--WSOzKEE0,2024-07-25,Thursday,00:03,Toronto,7a666ee6c60a7f8ffec9334924d36c6a,The Well,4,8
Toronto-mHxMy1A7,2024-07-25T05:54:18.720000Z,60CarlHallRd-SMART--Vw6wjFW8,2024-07-25,Thursday,00:03,Toronto,5335413d6fb1eedf5db4e61589946795,60 Carl Hall Rd - SMART,4,16
Toronto-V3OaqFeS,2024-07-25T05:54:18.652000Z,HTOParkWest--X02N2w40,2024-07-25,Thursday,00:03,Toronto,3c09457be4ce775b0cd37e8b073f4ee8,HTO Park West,11,19
Toronto-Sz92qfsl,2024-07-25T05:54:18.668000Z,DownsviewParkBlvd/KeeleSt-SMART--jwDnzynZ,2024-07-25,Thursday,00:03,Toronto,c0cb4d9e138defbdefd1f862cf2bd095,Downsview Park Blvd / Keele St  - SMART,5,9
Toronto-qQxZr1su,2024-07-25T05:54:16.872000Z,DownsviewParkSubwayStation-SMART--LkDzTr2h,2024-07-25,Thursday,00:03,Toronto,9e69637f78eb0df524d0ac37abb4c431,Downsview Park Subway Station - SMART,0,20
Toronto-DDy5h5Tv,2024-07-25T05:54:18.692000Z,KeeleSt/DovehouseAve-SMART--7xtjlSlQ,2024-07-25,Thursday,00:03,Toronto,7b645bb451744c620f391544a625888d,Keele St / Dovehouse Ave - SMART,5,11
Toronto-Xviuvxsv,2024-07-25T05:54:17.354000Z,ExhibitionGO(AtlanticAve)--garrBUgb,2024-07-25,Thursday,00:03,Toronto,a79d5810f694370a821fd385145cb109,Exhibition GO (Atlantic Ave),9,5
Toronto-ukjNdWlc,2024-07-25T05:54:16.568000Z,QueensQuayE/LowerJarvisSt--Jeh4Neu3,2024-07-25,Thursday,00:03,Toronto,3dbd618c6fba43406cf1b8cf9165647b,Queens Quay E / Lower Jarvis St ,9,9
Toronto-9xdmjJRd,2024-07-25T05:54:20.404000Z,PhoebeSt/SpadinaAve--aEqUPEx7,2024-07-25,Thursday,00:03,Toronto,2ccced1dbd563c3842d265b565098de1,Phoebe St / Spadina Ave,25,3
Toronto-6RDQZNNi,2024-07-25T05:54:21.934000Z,LynnWilliamsSt/PirandelloSt--DOywMxhT,2024-07-25,Thursday,00:03,Toronto,b1378d745af2e60fe542370cb6374226,Lynn Williams St / Pirandello St ,17,0
Toronto-pMiTggMd,2024-07-25T05:54:22.651000Z,BaySt/QueensQuayW(FerryTerminal)--ljMHrBHw,2024-07-25,Thursday,00:03,Toronto,c845b03b2ffaa03ebba13b5c61da3af2,Bay St / Queens Quay W (Ferry Terminal),11,24
Toronto-idYeNaW4,2024-07-25T05:54:16.945000Z,CollegeSt/HuronSt--2G1MWNHv,2024-07-25,Thursday,00:03,Toronto,f8bbce635f366ade23994d02cb6fcc75,College St / Huron St,9,7
Toronto-OLd39E7T,2024-07-25T05:54:22.499000Z,NorthernDancerBlvd/LakeShoreBlvdE--FwY5sPzF,2024-07-25,Thursday,00:03,Toronto,be39936af5ab6b60d98a2d6756387909,Northern Dancer Blvd / Lake Shore Blvd E,8,17
Toronto-7QeLg8zG,2024-07-25T05:54:18.247000Z,SpadinaRd/AustinTerrace--5QE2JyDU,2024-07-25,Thursday,00:03,Toronto,146c961dd6b178771287133da0629eba,Spadina Rd / Austin Terrace,7,9
Toronto-KOE7JlpX,2024-07-25T05:54:17.204000Z,YorkSt/QueensQuayW--jGjIsLFm,2024-07-25,Thursday,00:03,Toronto,38d3408bfdf5a321a15ae61358af4aac,York St / Queens Quay W,4,49
Toronto-bGAr3xh4,2024-07-25T05:54:19.386000Z,FrontStW/UniversityAve(1)--AzozYzj0,2024-07-25,Thursday,00:03,Toronto,cc38e99861bed2afea72ec6211fecdbf,Front St W / University Ave (1),0,18
Toronto-jkpzVyrM,2024-07-25T05:54:21.195000Z,WillingdonBlvd/BloorStW(GreenP)--f4AQnw8q,2024-07-25,Thursday,00:03,Toronto,ae77752fa855081311919ad282b18482,Willingdon Blvd / Bloor St W (Green P),1,13
Toronto-NK1j7NbE,2024-07-25T05:54:16.692000Z,WallaceAve/SymingtonAve-SMART--IRA2cf8c,2024-07-25,Thursday,00:03,Toronto,dbf9d3fb9932d05d7ddda51acd4d26b0,Wallace Ave / Symington Ave - SMART,2,10
Toronto-KVLWCmuf,2024-07-25T05:54:16.906000Z,WellesleyStationGreenP--XZIpnx8w,2024-07-25,Thursday,00:03,Toronto,c89b262c82b9b2107a954987d36ad4a3,Wellesley Station Green P,7,4
Toronto-tLdpfOqs,2024-07-25T05:54:20.662000Z,YorkSt/HarbourSt(LovePark)--SeuNrx8O,2024-07-25,Thursday,00:03,Toronto,813af609ddd87595d5352942579a73a9,York St / Harbour St (Love Park),3,10
Toronto-MjNIBv9c,2024-07-25T05:54:22.666000Z,SherbourneSt/CarltonSt(AllanGardens)--S0IgtGFy,2024-07-25,Thursday,00:03,Toronto,7fac6bfdffa0a7b4ff8a3f1ebd78da81,Sherbourne St / Carlton St (Allan Gardens),15,1
Toronto-rtyVsHHm,2024-07-25T05:54:17.107000Z,OntarioPlaceBlvd/LakeShoreBlvdW--oGAUmp8k,2024-07-25,Thursday,00:03,Toronto,f91f2493c8cca75e7c70987c8d0a516c,Ontario Place Blvd / Lake Shore Blvd W,0,27
Toronto-9ZR4YhBw,2024-07-25T05:54:22.436000Z,SimcoeSt/DundasStW-SMART--YyYhwcDF,2024-07-25,Thursday,00:03,Toronto,40e171b076eee2cc9b8405f394f0ace7,Simcoe St / Dundas St W - SMART,5,7
Toronto-7Xy3RhJR,2024-07-25T05:54:19.769000Z,CollegeSt/MarkhamSt--QGxLuF6m,2024-07-25,Thursday,00:03,Toronto,8362e07e9e4d9c67eb283cae15684c8e,College St / Markham St,9,6
Toronto-TQ1cb4R2,2024-07-25T05:54:17.468000Z,Sunnyside-GusRyderPool--saDtmgCv,2024-07-25,Thursday,00:03,Toronto,71ecba080a7e19ebfb8dcde4964a5277,Sunnyside - Gus Ryder Pool,2,19
Toronto-d0cEYEVY,2024-07-25T05:54:17.521000Z,BloorStW/HighParkAve(HighPark)--mJEyvojk,2024-07-25,Thursday,00:03,Toronto,ba4fc8dd224feedb2762d341bf58916f,Bloor St W / High Park Ave (High Park),14,9
Toronto-z48qplCC,2024-07-25T05:54:19.546000Z,FrontStE/CherrySt--BRmOakJm,2024-07-25,Thursday,00:03,Toronto,15e76731635f7e3ac4484228bc8f60ad,Front St E / Cherry St,14,0
Toronto-8VHn7WKh,2024-07-25T05:54:20.668000Z,DundasStE/RiverSt--ayB6Talq,2024-07-25,Thursday,00:03,Toronto,092cb5f641f627d7b43e321542ccc066,Dundas St E / River St,18,1
Toronto-fTpvAVVC,2024-07-25T05:54:20.621000Z,ShuterSt/RiverSt--GyNi2hAw,2024-07-25,Thursday,00:03,Toronto,daf29ca6d17e9b4b4921ebfb3fa749c4,Shuter St/River St,15,0
Toronto-cCQ5me7P,2024-07-25T05:54:16.920000Z,MadisonAve/BloorStW--fdD4ln7i,2024-07-25,Thursday,00:03,Toronto,83af92756a52874ce9bade85f065f4d1,Madison Ave / Bloor St W,8,5
Toronto-NY4FCDew,2024-07-25T05:54:21.941000Z,DanforthAve/DanforthRd--0POobpX0,2024-07-25,Thursday,00:03,Toronto,59ebd8c24f539c66f2fa4f178e75eb0a,Danforth Ave / Danforth Rd,2,12
Toronto-5l4LavNj,2024-07-25T05:54:21.860000Z,BrimleyRd/McCowanDistrictPark--K8TsE5j3,2024-07-25,Thursday,00:03,Toronto,aa44f34bf848cea7d5570c51697d8ac4,Brimley Rd / McCowan District Park,7,11
Toronto-0Uhpenru,2024-07-25T05:54:21.873000Z,KingStW/JamesonAve-SMART--WapS1eBQ,2024-07-25,Thursday,00:03,Toronto,1829fb7bd0a98ee2fc523f35ea417baf,King St W / Jameson Ave - SMART,10,1
Toronto-fTXd2RHj,2024-07-25T05:54:21.848000Z,ParkcrestDr/KingstonRd--PpqrS6Wo,2024-07-25,Thursday,00:03,Toronto,8799c470baa28d22cc44e4efd611aef5,Parkcrest Dr / Kingston Rd,4,10
Toronto-0MFnGEXN,2024-07-25T05:54:21.869000Z,ScarboroughSoccerCentre--vmsFtia7,2024-07-25,Thursday,00:03,Toronto,7f760f7680dae3ad47ef0821337c8366,Scarborough Soccer Centre,4,15
