request_id,timestamp,_id,date,day_name,hour,city,station_id,station_name,free_bikes,empty_slots
Montreal-Xb0ZQuVx,2024-07-26T04:40:17.830000Z,Turgeon/Notre-Dame--UTNgCCfI,2024-07-25,Thursday,22:51,Montreal,61da15b80b82561752f3270693c5165c,Turgeon / Notre-Dame,13,5
Montreal-AdPZGLZJ,2024-07-26T04:40:21.461000Z,Richardson/Montmorency--X4be7oVA,2024-07-25,Thursday,22:51,Montreal,b046e8a8afb19a66afac180111d612e4,Richardson / Montmorency,6,19
Montreal-nvuVCcLx,2024-07-26T04:51:48.035000Z,deGaspé/deLiège--H5UqeVgr,2024-07-25,Thursday,22:51,Montreal,b0b6c3a809801a02bced4c84f8ce3e8f,de Gaspé / de Liège,19,2
Montreal-JQOeiZxe,2024-07-26T04:40:17.970000Z,deGaspé/St-Viateur--5QtfFYzN,2024-07-25,Thursday,22:51,Montreal,427f2a0d1140f625f37362e57df8ddc8,de Gaspé / St-Viateur,4,14
Montreal-VHSaONTx,2024-07-26T04:40:20.128000Z,PlaceduVillage(St-Jean-Baptiste/Notre-Dame)--gEROD1zx,2024-07-25,Thursday,22:51,Montreal,3565ca57a8993b9bf335ed73042cafb8,Place du Village (St-Jean-Baptiste / Notre-Dame),11,4
Montreal-Zjg5pMSx,2024-07-26T04:40:15.580000Z,St-Ambroise/Louis-Cyr--epL9L70t,2024-07-25,Thursday,22:51,Montreal,1de81a5a8e6f461e2b0ed7c9c2e6c3e8,St-Ambroise / Louis-Cyr,3,22
Montreal-iFava7j0,2024-07-26T04:40:21.449000Z,d'Outremont/Ogilvy--zbY5jgrq,2024-07-25,Thursday,22:51,Montreal,6293616d8cd965f97d230104de1b8083,d'Outremont / Ogilvy,10,7
Montreal-EWo7btQO,2024-07-26T04:40:16.729000Z,duTricentenaire/Prince-Albert--sqMLS6zM,2024-07-25,Thursday,22:51,Montreal,9b279b4355888cdc79c1b55692276c67,du Tricentenaire / Prince-Albert,12,1
Montreal-lSg5WzAZ,2024-07-26T04:40:17.080000Z,Jeanne-Mance/Beaubien--dQLo0fK0,2024-07-25,Thursday,22:51,Montreal,cd4c0fdebcb37039488e28460460af01,Jeanne-Mance / Beaubien,6,9
Montreal-SP17cUv3,2024-07-26T04:40:21.007000Z,St-Dominique/St-Viateur--jw4ETH2O,2024-07-25,Thursday,22:51,Montreal,56cff766a3277c78e45bb4de4ac76197,St-Dominique / St-Viateur,5,25
Montreal-t4MDh7ER,2024-07-26T04:40:19.332000Z,ParcSt-Paul(LeCaron/Marc-Sauvalle)--e4txP5Fy,2024-07-25,Thursday,22:51,Montreal,e7b4ef40c1aa1decd3a2ffa3bcc9d1ea,Parc St-Paul (Le Caron / Marc-Sauvalle),20,1
Montreal-3JreseD7,2024-07-26T04:51:47.392000Z,deL'Esplanade/Fairmount--TbZywLMr,2024-07-25,Thursday,22:51,Montreal,c3ceec873eb5d232254a49a074e28333,de L'Esplanade  / Fairmount,17,2
Montreal-W1E4lSpW,2024-07-26T04:40:20.034000Z,Bernard/Jeanne-Mance--EvBpKLHD,2024-07-25,Thursday,22:51,Montreal,dce3a1ec07d63b448de172e7d72d0ac3,Bernard / Jeanne-Mance,14,8
Montreal-9CfMYPQk,2024-07-26T04:40:18.474000Z,Monk/deBiencourt--u4ZOgh42,2024-07-25,Thursday,22:51,Montreal,839fe2dfb82ec3980eeaa68e23c462d4,Monk / de Biencourt,14,1
Montreal-PqxkJzqe,2024-07-26T04:40:19.112000Z,Duvernay/Charlevoix--1XDe6vgy,2024-07-25,Thursday,22:51,Montreal,7deaa6511276ea56c7a8b337c6f3f64f,Duvernay / Charlevoix,0,21
Montreal-HZuQLVab,2024-07-26T04:40:16.432000Z,Davaar/delaCôte-Ste-Catherine--V4HHH57i,2024-07-25,Thursday,22:51,Montreal,c15a09657007898b3630f7b66f1d42ac,Davaar / de la Côte-Ste-Catherine,1,14
Montreal-RpOtHZBY,2024-07-26T04:40:21.027000Z,Waverly/St-Viateur--vR6Y0pmz,2024-07-25,Thursday,22:51,Montreal,939bd527ead0d30a6cee8299ce215e7f,Waverly / St-Viateur,10,9
Montreal-adFPk5Qx,2024-07-26T04:40:15.583000Z,ParcAtwater(Saint-Charles)--ORjWJJp8,2024-07-25,Thursday,22:51,Montreal,8ac0a10397b9d887d54e77c92c6e0704,Parc Atwater (Saint-Charles),4,14
Montreal-Bni6NXha,2024-07-26T04:40:17.934000Z,MétroPlaceSaint-Henri(St-Ferdinand/St-Jacques)--GaxBH8UZ,2024-07-25,Thursday,22:51,Montreal,85c697a6f2803497cabda74c8a7d06f1,Métro Place Saint-Henri (St-Ferdinand / St-Jacques),30,0
Montreal-7Nho4CBG,2024-07-26T04:40:18.934000Z,Drolet/Jarry--LtLQ4ahD,2024-07-25,Thursday,22:51,Montreal,d7dff48f13093c3bfd51b409f6c99ca1,Drolet / Jarry,7,12
Montreal-zGD3Rdr5,2024-07-26T04:40:19.053000Z,Louis-Hémon/Rosemont--6eCTEsfX,2024-07-25,Thursday,22:51,Montreal,42f4ffadab5c5dc4a7ee77a517fc7f44,Louis-Hémon / Rosemont,6,13
Montreal-GoytCg3t,2024-07-26T04:40:19.152000Z,McCulloch/delaCôteSte-Catherine--DdqYhQiN,2024-07-25,Thursday,22:51,Montreal,5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,16,3
Montreal-5Y6G0fO0,2024-07-26T04:40:20.105000Z,Louis-Hébert/deBellechasse--wnoWQoIL,2024-07-25,Thursday,22:51,Montreal,4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,26,0
Montreal-rOVVmEF3,2024-07-26T04:40:21.023000Z,Jeanne-Mance/St-Viateur--k3CYJhI2,2024-07-25,Thursday,22:51,Montreal,05415b92d6d4fa2364f0151216f4386c,Jeanne-Mance / St-Viateur,13,10
Montreal-IBBHqaMD,2024-07-26T04:40:21.079000Z,Egan/Laurendeau--fCt5QhjT,2024-07-25,Thursday,22:51,Montreal,748cda93c263ff091980aed944d7c284,Egan / Laurendeau,15,0
Montreal-jaoB44aa,2024-07-26T04:40:21.575000Z,Léa-Roback/Sir-Georges-Etienne-Cartier--3xUNl9jD,2024-07-25,Thursday,22:51,Montreal,6b17e4dc2ab5fce81cada468591bde1b,Léa-Roback / Sir-Georges-Etienne-Cartier,26,9
Montreal-gT9Rv0Yh,2024-07-26T04:40:21.582000Z,MétroMonk(Allard/Beaulieu)--cMnhnzkb,2024-07-25,Thursday,22:51,Montreal,f47f4149fc69eded89e7342b22755024,Métro Monk (Allard / Beaulieu),3,16
Montreal-XPItIaqf,2024-07-26T04:51:48.423000Z,deRouen/Lespérance--gXMO7j8u,2024-07-25,Thursday,22:51,Montreal,7a50f09abc2d0051cefd3510ca4f6af8,de Rouen / Lespérance,15,8
Montreal-mpsvIlfG,2024-07-26T04:40:19.376000Z,Laurier/deBrébeuf--al5YA3Vx,2024-07-25,Thursday,22:51,Montreal,a73edfff31236331bf0713d675ab01bd,Laurier / de Brébeuf,29,2
Montreal-6u8H3xlz,2024-07-26T04:40:20.142000Z,deRouen/Hogan--UqBR36OI,2024-07-25,Thursday,22:51,Montreal,046de14b5741438fbdca56a59103a640,de Rouen / Hogan,15,0
Montreal-o7IEfnV6,2024-07-26T04:40:18.636000Z,Bloomfied/Elmwood--OQulvNhf,2024-07-25,Thursday,22:51,Montreal,39244374a5b3ce23cb1b770ca09bd40c,Bloomfied / Elmwood,7,8
Montreal-g98xJhzA,2024-07-26T04:40:20.416000Z,duHavre/deRouen--bwM5FkiF,2024-07-25,Thursday,22:51,Montreal,ebf264e5f3baddba6e40eba2fe7351e7,du Havre / de Rouen,24,2
Montreal-pnVdPTxa,2024-07-26T04:40:17.686000Z,Aylmer/Sherbrooke--ZsDXNbac,2024-07-25,Thursday,22:51,Montreal,5428d05f2757392646e8e88bfd1efee3,Aylmer / Sherbrooke,6,21
Montreal-7A6hdUh9,2024-07-26T04:40:19.064000Z,Durocher/Sherbrooke--Z2Z7PvoT,2024-07-25,Thursday,22:51,Montreal,6d09185c43a07f6f17c75c291e67a6f0,Durocher / Sherbrooke,14,9
Montreal-avdMQASS,2024-07-26T04:40:16.722000Z,Bloomfield/VanHorne--qavysz1J,2024-07-25,Thursday,22:51,Montreal,a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,4,19
Montreal-NDghUwab,2024-07-26T04:40:15.704000Z,Calixa-Lavallée/Sherbrooke--XHUtiOp6,2024-07-25,Thursday,22:51,Montreal,249f1231d93aa589fc7d85b327cfbdc8,Calixa-Lavallée / Sherbrooke,17,2
Montreal-EZCIu4np,2024-07-26T04:40:20.981000Z,Shearer/Centre--0KTA1JUH,2024-07-25,Thursday,22:51,Montreal,4fbafd8f80ff042d7fe3cb4b46400514,Shearer / Centre,14,0
Montreal-XB3wAR85,2024-07-26T04:40:21.304000Z,Milton/Durocher--pWAhToDy,2024-07-25,Thursday,22:51,Montreal,6687fb585a268ce2773a3bf177d018d1,Milton / Durocher,4,23
Montreal-cTP3HBZT,2024-07-26T04:40:16.033000Z,Gauthier/deLorimier--Y7hulzoH,2024-07-25,Thursday,22:51,Montreal,0aedabffd74cb17524a08ef1f6b336f9,Gauthier / de Lorimier,16,7
Montreal-6WTstDph,2024-07-26T04:40:19.736000Z,Ryde/Charlevoix--NqM0G4qQ,2024-07-25,Thursday,22:51,Montreal,78f0ea4a741954f89ed7cbc892fe355e,Ryde / Charlevoix,11,15
Montreal-YcAqLM9w,2024-07-26T04:40:16.210000Z,ParcJean-Drapeau(CheminMacdonald)--jAP1P8p6,2024-07-25,Thursday,22:51,Montreal,0ccb90229a3c0ef89104428c84d65308,Parc Jean-Drapeau (Chemin Macdonald),15,18
Montreal-Gl7h8Omb,2024-07-26T04:51:47.248000Z,MétroCharlevoix(Charlevoix/Centre)--PkbfTlOI,2024-07-25,Thursday,22:51,Montreal,bcc94bb7b128964b7bb629aac952bd96,Métro Charlevoix (Charlevoix / Centre),2,24
Montreal-FSZNaaVl,2024-07-26T04:40:17.288000Z,Ste-Catherine/St-Denis--zmUO6xpu,2024-07-25,Thursday,22:51,Montreal,092deed262da108a6df2ad96c73fe080,Ste-Catherine / St-Denis,1,14
Montreal-aQiJpfOb,2024-07-26T04:40:16.536000Z,MétrodelaConcorde(Léo-Lacombe)--nrxufJNp,2024-07-25,Thursday,22:51,Montreal,87bf1cff2cd651ba546aa04cfd5885c7,Métro de la Concorde (Léo-Lacombe),6,13
Montreal-u1NDyL7R,2024-07-26T04:40:21.230000Z,20eavenue/deBellechasse--LN2bmDsc,2024-07-25,Thursday,22:51,Montreal,1f168a2835920f593c6f64459d0bd893,20e avenue / de Bellechasse,14,3
Montreal-zBgzGPbi,2024-07-26T04:51:47.453000Z,Louis-Hébert/St-Zotique--xgj1v0Vt,2024-07-25,Thursday,22:51,Montreal,2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,13,1
Montreal-boMyE1DM,2024-07-26T04:40:16.567000Z,MétroCartier--xnQomYF8,2024-07-25,Thursday,22:51,Montreal,126735d125a23869138e84406c649155,Métro Cartier,6,13
Montreal-4M8jX9EW,2024-07-26T04:40:19.392000Z,Garnier/St-Grégoire--vwuONMQs,2024-07-25,Thursday,22:51,Montreal,3e9e4f67f3381c248e404a31a444593e,Garnier / St-Grégoire,20,3
Montreal-C94zY0JH,2024-07-26T04:40:17.217000Z,desÉrables/Bélanger--PUAdnNpt,2024-07-25,Thursday,22:51,Montreal,425d72b42e841857dfef54441255aebe,des Érables / Bélanger,14,1
Montreal-AoIrQrr7,2024-07-26T04:40:19.368000Z,deLanaudière/Laurier--CHpzjhto,2024-07-25,Thursday,22:51,Montreal,437c8c76473b5f3e273c27b185aee25c,de Lanaudière / Laurier,25,1
Montreal-s5NYR0c1,2024-07-26T04:40:16.573000Z,MétroMontmorency--vAhmslm8,2024-07-25,Thursday,22:51,Montreal,5aed9bf24e62ea6202a7c08dfac25c88,Métro Montmorency,14,9
Montreal-8tFNQk3b,2024-07-26T04:40:20.163000Z,Cartier/Bélanger--0PzrjbOS,2024-07-25,Thursday,22:51,Montreal,d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,11,12
Montreal-tDa8WHXG,2024-07-26T04:51:47.269000Z,Fullum/Gilford--DQmSqmFf,2024-07-25,Thursday,22:51,Montreal,21162a6cdfa70ac960742617c5d5aafa,Fullum / Gilford,16,7
Montreal-c4rcHjfg,2024-07-26T04:40:20.952000Z,MétroAngrignon(Lamont/desTrinitaires)--mvWG77F2,2024-07-25,Thursday,22:51,Montreal,ae879e0ebd76a6a27ee078846f565a59,Métro Angrignon (Lamont / des Trinitaires),8,15
Montreal-WriXarU3,2024-07-26T04:40:18.269000Z,deSoissons/deDarlington--6lpM7rfo,2024-07-25,Thursday,22:51,Montreal,9c481b0d120d9a0bdf64bca192deb713,de Soissons / de Darlington,7,15
Montreal-bWMmScVJ,2024-07-26T04:51:47.468000Z,Holt/Fullum--rF2UYERp,2024-07-25,Thursday,22:51,Montreal,82ee2a45c5d1d863e364929fd6d516e5,Holt / Fullum,7,20
Montreal-GOECl5LV,2024-07-26T04:40:16.633000Z,McKenna/Édouard-Montpetit--Jbxbmghw,2024-07-25,Thursday,22:51,Montreal,67fb44bf786b39d711a6ae1ac3a0d865,McKenna / Édouard-Montpetit,3,15
Montreal-VV6wYeTC,2024-07-26T04:40:20.755000Z,McNamara/St-MartinO--CZzPz2BM,2024-07-25,Thursday,22:51,Montreal,7372f7ed2ed2e266bdc479ac49bc6392,McNamara / St-Martin O,13,13
Montreal-uW08xtsO,2024-07-26T04:40:20.135000Z,Fabre/St-Zotique--1D8Z3Ljk,2024-07-25,Thursday,22:51,Montreal,4fb0196e6cefd3c0304f2f7497e1d53a,Fabre / St-Zotique,17,2
Montreal-e5RDfXdU,2024-07-26T04:40:18.368000Z,deKent/delaCôte-des-Neiges--xFTpVIGA,2024-07-25,Thursday,22:51,Montreal,0c39a4c5f95f416e549a6566c8cd770f,de Kent / de la Côte-des-Neiges,35,2
Montreal-aCNPgQBP,2024-07-26T04:40:20.386000Z,delaPeltrie/delaCôte-des-Neiges--jQ1XIMGp,2024-07-25,Thursday,22:51,Montreal,932f0e5ac412c8f96a55ea2e041a0ba3,de la Peltrie / de la Côte-des-Neiges,8,23
Montreal-nad9JmAP,2024-07-26T04:40:17.698000Z,Boyer/Jean-Talon--Szjzb21L,2024-07-25,Thursday,22:51,Montreal,f6e60af660915736503e6392d0adab71,Boyer / Jean-Talon,3,16
Montreal-15l54WZm,2024-07-26T04:40:17.794000Z,Ste-Croix/Tassé--A20atW6o,2024-07-25,Thursday,22:51,Montreal,975300771de5568dd1f8359834fc9cc5,Ste-Croix / Tassé,2,18
Montreal-0fHM1C8I,2024-07-26T04:40:20.542000Z,Louisbourg/O'Brien--aKXzWGbO,2024-07-25,Thursday,22:51,Montreal,ac7000b84127f7ac259b09f99eb297ad,Louisbourg / O'Brien,14,2
Montreal-qSDtYIf3,2024-07-26T04:40:15.792000Z,Chapleau/duMont-Royal--5qMmd8XF,2024-07-25,Thursday,22:51,Montreal,b17c1462a40c242a182e48fe9202146c,Chapleau / du Mont-Royal,6,13
Montreal-5GsnGNxJ,2024-07-26T04:40:16.708000Z,deGaspé/Dante--MNwhyMKI,2024-07-25,Thursday,22:51,Montreal,364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,15,5
Montreal-zkB79eHQ,2024-07-26T04:51:47.341000Z,deBullion/St-Joseph--G5QRZTJ4,2024-07-25,Thursday,22:51,Montreal,93d2ac04ded04070eda556c440926253,de Bullion / St-Joseph,2,20
Montreal-0hmBfk8P,2024-07-26T04:40:21.524000Z,MétroPlamondon(deKent/Victoria)--anW1UxEf,2024-07-25,Thursday,22:51,Montreal,c5f193110503c57e1c5f624c8c64f286,Métro Plamondon (de Kent / Victoria),9,13
Montreal-HfhEo85K,2024-07-26T04:51:47.584000Z,Logan/Tiffin--U3wMug2q,2024-07-25,Thursday,22:51,Montreal,5a47426cb02dc841f67915d35b3ada54,Logan / Tiffin,10,4
Montreal-EEKDVJC0,2024-07-26T04:40:15.540000Z,DeCallières/d'Auvergne--m1fhqD0m,2024-07-25,Thursday,22:51,Montreal,f59884dc043cf535875c6042eb59dd39,De Callières / d'Auvergne,10,10
Montreal-VTvsXFaX,2024-07-26T04:40:18.256000Z,McLynn/Plamondon--Qd1JsEbV,2024-07-25,Thursday,22:51,Montreal,4e5a6ca40d9348f973223d6171d2313c,McLynn / Plamondon,9,9
Montreal-h1ogXJeO,2024-07-26T04:40:19.625000Z,Logan/Lafayette--w5hzULaW,2024-07-25,Thursday,22:51,Montreal,0443c94a529a06a28f0d1cc3f287b74f,Logan / Lafayette,7,7
Montreal-OpBIX6fG,2024-07-26T04:40:19.632000Z,ParcBariteau(Saint-Georges)--T0vdQYNT,2024-07-25,Thursday,22:51,Montreal,46848e4320c219c86a04854a602c2c17,Parc Bariteau (Saint-Georges),15,0
Montreal-gPRI8Zdr,2024-07-26T04:40:19.760000Z,TerminusLeCarrefour(Terry-Fox/LeCarrefour)--vGUFXwm4,2024-07-25,Thursday,22:51,Montreal,9b28f0b919bfbb8a12134e8ba5e803b5,Terminus Le Carrefour (Terry-Fox / Le Carrefour),15,16
Montreal-gndjQ0oa,2024-07-26T04:40:19.656000Z,MétroLongueuil-UniversitédeSherbrooke(duTerminus)--jzlMSLRl,2024-07-25,Thursday,22:51,Montreal,fa2468286cdd8248a5fa9d0c6b0bf5d3,Métro Longueuil - Université de Sherbrooke (du Terminus),22,11
Montreal-G745tfJu,2024-07-26T04:40:19.624000Z,ParcD.-E.-Joyal(Édouard/Windsor)--kU5jYm8h,2024-07-25,Thursday,22:51,Montreal,d559e70599d080114bbfdebeb62e9b18,Parc D.-E.-Joyal (Édouard / Windsor),13,1
Montreal-Eb2EMDWg,2024-07-26T04:40:15.888000Z,ParcHenri-Dunant(Léger/Henri-Dunant)--bWE7JaQ1,2024-07-25,Thursday,22:51,Montreal,a31b0781205466d8ec391d6e4d31a0c8,Parc Henri-Dunant (Léger / Henri-Dunant),20,5
Montreal-Ss4wsBWC,2024-07-26T04:40:17.584000Z,Ouimet/Goineau--ugKOzXKU,2024-07-25,Thursday,22:51,Montreal,2afa5fecbdfebe7a3aad9070498319ab,Ouimet / Goineau,21,14
Montreal-TixttTiA,2024-07-26T04:51:48.141000Z,Alton-Goldbloom/Notre-Dame--lBH35DK8,2024-07-25,Thursday,22:51,Montreal,1c5d4ba80389fafb75d31d3485e0487d,Alton-Goldbloom / Notre-Dame,16,7
Montreal-tnAV5Ekr,2024-07-26T04:40:15.929000Z,Sauriol/CartierO--nphrF4ug,2024-07-25,Thursday,22:51,Montreal,26cb3fec7993d2a0ae43dfe9bcefbdc5,Sauriol / Cartier O,8,11
Montreal-mIlHzp0b,2024-07-26T04:40:19.232000Z,Daniel-Johnson/CartierO--6SZEMAzk,2024-07-25,Thursday,22:51,Montreal,c5250f6977dfa97a640d19abb2b60f8e,Daniel-Johnson / Cartier O,14,12
Montreal-PkKbEMA5,2024-07-26T04:40:18.973000Z,deHampton/deMonkland--PFeFHT3U,2024-07-25,Thursday,22:51,Montreal,2543ea24b3c88ef516b925e0a9233d07,de Hampton / de Monkland,7,5
Montreal-NOr02Aic,2024-07-26T04:40:15.893000Z,ParcSt-Claude(7eAvenue/8erue)--2upbnyQ9,2024-07-25,Thursday,22:51,Montreal,36e1885d1b188abf64ab361cead330a0,Parc St-Claude (7e Avenue / 8e rue),19,8
Montreal-9GvQaZU4,2024-07-26T04:51:47.588000Z,Curé-Poirier/Joliette--UBWQIwzg,2024-07-25,Thursday,22:51,Montreal,741858dd605085ce6f58f4958dbc069c,Curé-Poirier / Joliette,11,12
Montreal-3X0Bij6O,2024-07-26T04:40:18.208000Z,Desaulniers/Marquette--xj2RM4Ut,2024-07-25,Thursday,22:51,Montreal,713b7e9b854709ab3bd4a267b17bc522,Desaulniers / Marquette,2,19
Montreal-RRa2q5gT,2024-07-26T04:40:18.416000Z,St-Laurent/Joliette--nsVaeMk5,2024-07-25,Thursday,22:51,Montreal,321ca92fc7a5d3611502d8ef70f63d04,St-Laurent / Joliette,11,8
Montreal-ZT2Bi7DZ,2024-07-26T04:51:47.049000Z,Mayfield/St-MartinO--Ass80aSD,2024-07-25,Thursday,22:51,Montreal,d2d233d7e6e100a2596281248ceb5191,Mayfield / St-Martin O,9,10
Montreal-U7X85bsS,2024-07-26T04:40:17.477000Z,deChenonceau/Chomedey--RfiMxDsA,2024-07-25,Thursday,22:51,Montreal,a9142a6ec00960d46f5da6ad36796ffe,de Chenonceau / Chomedey,10,12
Montreal-jE8PCsm8,2024-07-26T04:40:16.530000Z,Clark/deLiège--psxIqbuD,2024-07-25,Thursday,22:51,Montreal,a2c77dac23ba3efc4ebf6465682c33c3,Clark / de Liège,8,11
Montreal-9OCUif9d,2024-07-26T04:40:16.689000Z,St-Dominique/Gounod--SSoulUEp,2024-07-25,Thursday,22:51,Montreal,239fa44869dc781736051236945c1ac6,St-Dominique / Gounod,6,10
Montreal-DP1IswkV,2024-07-26T04:40:17.233000Z,Chabot/Villeray--gm3nfqSL,2024-07-25,Thursday,22:51,Montreal,1ea56d71c39cd0e2a2ccc6061b5cbe68,Chabot / Villeray,11,3
Montreal-JY5VevzT,2024-07-26T04:40:21.084000Z,Saint-Rémi/Valois--ZZk8ojCV,2024-07-25,Thursday,22:51,Montreal,45c95a8a8c3d7574b79365d50c47627a,Saint-Rémi / Valois,10,13
Montreal-4VPUHFKC,2024-07-26T04:40:19.712000Z,Lajeunesse/deLiège--dIgQluKv,2024-07-25,Thursday,22:51,Montreal,ec8426fffaf4299ed6724923251aa640,Lajeunesse / de Liège,15,0
Montreal-sF4h18gQ,2024-07-26T04:40:15.924000Z,ParcChopin(Dumouchel/Tessier)--c7XKCDEG,2024-07-25,Thursday,22:51,Montreal,839b54eac6c8b3e1f24c9427392c7456,Parc Chopin (Dumouchel / Tessier),6,13
Montreal-Y1JTnIjw,2024-07-26T04:40:20.764000Z,LeCorbusier/St-MartinO--wkVsKXcc,2024-07-25,Thursday,22:51,Montreal,37dfd0b2993501a80fdf81e37768141e,Le Corbusier / St-Martin O,9,10
Montreal-j7NGwQxU,2024-07-26T04:40:20.777000Z,deGrenoble/deCassis--VQX6R1BX,2024-07-25,Thursday,22:51,Montreal,2b315425e18f16fa60831f1b3c3404fc,de Grenoble / de Cassis,6,13
Montreal-YB6vD9yG,2024-07-26T04:40:16.001000Z,Bercy/Rachel--n2x3GU8W,2024-07-25,Thursday,22:51,Montreal,934c01777da99558c71fb7d884c0b0fd,Bercy / Rachel,17,2
Montreal-ajWKu0PI,2024-07-26T04:40:19.238000Z,Murray/Wellington--zYEDfwKT,2024-07-25,Thursday,22:51,Montreal,061c0353daef32e37a1ac99b23494209,Murray / Wellington,9,14
Montreal-JyTffFci,2024-07-26T04:40:16.538000Z,2eavenue/Centrale--Y2p05JhX,2024-07-25,Thursday,22:51,Montreal,7cce3c616ae862530bddffb636ed1245,2e avenue / Centrale,13,2
Montreal-nUcKSIIr,2024-07-26T04:40:19.501000Z,ParcSt-Patrick(St-Patrick/St-Columban)--26gBMcVZ,2024-07-25,Thursday,22:51,Montreal,e3b7f4aa2eafec3a2b77734d9bd35614,Parc St-Patrick (St-Patrick / St-Columban),0,19
Montreal-fitX5bW0,2024-07-26T04:40:20.941000Z,Peel/Ottawa--3oufXpEa,2024-07-25,Thursday,22:51,Montreal,398a688b86aabbf789c6f4edb8b20ed0,Peel / Ottawa,10,16
Montreal-HkiMbS9W,2024-07-26T04:51:47.007000Z,duRosaire/St-Hubert--gJcNZRad,2024-07-25,Thursday,22:51,Montreal,a26bf1523b22aa83a563c97fe6ad5ba0,du Rosaire / St-Hubert,5,18
Montreal-ARcT0oRQ,2024-07-26T04:40:15.743000Z,Gauthier/Parthenais--eX7GdYbe,2024-07-25,Thursday,22:51,Montreal,4ce15c387a972cba5e0f347686a5bed6,Gauthier / Parthenais,14,1
Montreal-5b9eI49r,2024-07-26T04:40:17.377000Z,Fullum/Ontario--TAISOokr,2024-07-25,Thursday,22:51,Montreal,ff57fa074079c8cb3d2bfeffa3adc4bf,Fullum / Ontario,15,0
Montreal-1t9Ule4G,2024-07-26T04:40:20.110000Z,Lionel-Groulx/Georges-Vanier--mbUPJC1x,2024-07-25,Thursday,22:51,Montreal,d828cd348dc0c9994fbc34219ba5760b,Lionel-Groulx / Georges-Vanier,0,0
Montreal-Zz8frzdy,2024-07-26T04:40:20.879000Z,Greene/Workman--vq54SqY3,2024-07-25,Thursday,22:51,Montreal,677d6d820690fc67eefaad1eb537fd07,Greene / Workman,14,9
Montreal-yDZGhuqb,2024-07-26T04:40:20.789000Z,Pierre-Péladeau/duCentropolis--m3aqmuqD,2024-07-25,Thursday,22:51,Montreal,55afb3990a73681697287d73d2c86ee6,Pierre-Péladeau / du Centropolis,12,19
Montreal-PcAHJBDJ,2024-07-26T04:51:48.084000Z,Gloria/Dollard--Os03gtcf,2024-07-25,Thursday,22:51,Montreal,3944bbaf9bac2bc4ad72222245d22821,Gloria / Dollard,5,8
Montreal-hm6nvvQC,2024-07-26T04:40:18.261000Z,BelAir/St-Antoine--s97VnFPs,2024-07-25,Thursday,22:51,Montreal,67238639a0c8e1f08538b0473cd10170,Bel Air / St-Antoine,6,9
Montreal-KhfjW7SO,2024-07-26T04:40:18.569000Z,del'Église/Bannantyne--341OVhnL,2024-07-25,Thursday,22:51,Montreal,a6620bd5c000126bdfa2f31ec1d86934,de l'Église / Bannantyne,2,12
Montreal-KpHgiZfi,2024-07-26T04:51:47.707000Z,Fullum/Ste-Catherine--HyQ7yekt,2024-07-25,Thursday,22:51,Montreal,44b7f570e3e5aa9ebda143018bd13e19,Fullum / Ste-Catherine,3,19
Montreal-zn7TAGEE,2024-07-26T04:40:21.268000Z,desÉrables/Laurier--4gXyXpMV,2024-07-25,Thursday,22:51,Montreal,3bbd92b465a669a54d22a0572cae31ec,des Érables / Laurier,13,1
Montreal-oyQm4Ogl,2024-07-26T04:40:16.195000Z,Bourget/St-Jacques--6dum2tw2,2024-07-25,Thursday,22:51,Montreal,464e8b5950aee06c1eeb53605b286e92,Bourget / St-Jacques,13,1
Montreal-p8KrVZaC,2024-07-26T04:51:47.640000Z,René-Philippe/André-Charpentier--xFUgwsda,2024-07-25,Thursday,22:51,Montreal,95ce98ec38136295fe8d3046bfe2995f,René-Philippe / André-Charpentier,12,6
Montreal-0cc3wREr,2024-07-26T04:40:18.147000Z,ParcduPélican(2eavenue/St-Joseph)--VBE5MRqQ,2024-07-25,Thursday,22:51,Montreal,d953df55ce2e1380f9348b449c98d4c5,Parc du Pélican (2e avenue / St-Joseph),17,1
Montreal-D7Ccv5dH,2024-07-26T04:40:16.880000Z,5eavenue/Bannantyne--k2zyU8ke,2024-07-25,Thursday,22:51,Montreal,14a4f6a9b81dfc63d800987c916e1e5c,5e avenue / Bannantyne,6,9
Montreal-OW2SBcdk,2024-07-26T04:40:16.440000Z,ParcJoyce(Rockland/Lajoie)--StH6VueH,2024-07-25,Thursday,22:51,Montreal,63d26eacf7e8f19a45c9e101b6f71ddd,Parc Joyce (Rockland / Lajoie),0,15
Montreal-BYU9rlYD,2024-07-26T04:40:21.070000Z,ParcPratt(Dunlop/VanHorne)--mxGbHGfs,2024-07-25,Thursday,22:51,Montreal,cbd672a65f66f7bfa419431d60aea030,Parc Pratt (Dunlop / Van Horne),2,12
Montreal-rMJw6qRo,2024-07-26T04:51:48.388000Z,St-Patrick/Briand--yGXl0UiD,2024-07-25,Thursday,22:51,Montreal,7eae977392f4943944edb063ec733913,St-Patrick / Briand,14,1
